X;Y;Z;Alteration;Au (gr/ton);Ag (gr/ton);Mineralization_d;Mineralization
41369.07366;802961.3776;422.2674129;2;0.20471188;0.57966102;Sulfuro;3
41369.63238;802961.2174;421.7796978;3;0.08943588;0.2;Sulfuro;3
41370.20674;802961.0527;421.2783235;3;0.01671796;0.2;Sulfuro;3
41370.78111;802960.888;420.7769491;3;0.01;0.2;Sulfuro;3
41371.35548;802960.7233;420.2755748;3;0.01564104;0.2;Sulfuro;3
41347.31271;802970.4476;436.8076571;6;0.87492684;6.06829268;Oxido;1
41347.91653;802970.2745;436.2805712;6;0.78673172;5.74634146;Oxido;1
41348.52036;802970.1013;435.7534854;6;2.95336584;14.8390244;Oxido;1
41349.09472;802969.9366;435.2521111;1;1.93362164;20.68108108;Oxido;1
41349.63964;802969.7804;434.7764482;1;1.11372972;24.58378378;Oxido;1
41350.18455;802969.6241;434.3007854;1;1.00756756;17.71891892;Oxido;1
41350.72946;802969.4679;433.8251226;1;0.69091892;8.96216216;Oxido;1
41351.27438;802969.3116;433.3494597;1;0.7611892;13.17837838;Oxido;1
41351.81929;802969.1554;432.8737969;1;0.75686488;19.52972972;Oxido;1
41352.3642;802968.9991;432.3981341;1;1.19405404;12.17837838;Oxido;1
41352.90912;802968.8429;431.9224712;1;1.18464864;15.1027027;Oxido;1
41353.45403;802968.6866;431.4468084;1;2.0002162;35.03783784;Oxido;1
41353.99894;802968.5304;430.9711456;1;0.70854056;20.83783784;Oxido;1
41354.54386;802968.3741;430.4954828;1;0.29254056;6.22162162;Oxido;1
41355.07404;802968.2221;430.0326757;2;0.32114284;12.6;Oxido;1
41355.5895;802968.0743;429.5827243;2;1.08114284;4.54285714;Oxido;1
41356.12705;802967.9202;429.1134894;1;0.94989472;19.28421052;Oxido;1
41356.68669;802967.7597;428.6249708;1;0.97115788;21.12631578;Oxido;1
41357.24633;802967.5992;428.1364522;1;0.64084212;33.96842106;Mixto;2
41357.80597;802967.4387;427.6479336;1;0.33263156;6.6631579;Mixto;2
41358.36561;802967.2783;427.1594151;1;0.58757896;5.95789474;Mixto;2
41358.92525;802967.1178;426.6708965;1;0.73094736;4.6;Mixto;2
41359.48489;802966.9573;426.1823779;1;0.66715788;9.04210526;Mixto;2
41360.04453;802966.7968;425.6938593;1;0.7736842;8.2;Mixto;2
41360.60418;802966.6364;425.2053407;1;0.42884212;5.05263158;Mixto;2
41361.16382;802966.4759;424.7168221;1;0.67410528;7.31578948;Mixto;2
41361.71714;802966.3172;424.2338132;2;0.2373846;3.56153846;Sulfuro;3
41362.26416;802966.1604;423.7563138;2;0.34415384;6.27692308;Sulfuro;3
41362.81118;802966.0035;423.2788144;2;0.34107692;8.46153846;Sulfuro;3
41363.3582;802965.8467;422.8013151;2;0.24676924;4.52307692;Sulfuro;3
41363.90521;802965.6898;422.3238157;2;0.348;2.48461538;Sulfuro;3
41364.45223;802965.533;421.8463163;2;0.24876924;3.41538462;Sulfuro;3
41364.99925;802965.3761;421.368817;2;0.08076924;0.56923076;Sulfuro;3
41365.54626;802965.2192;420.8913176;2;0.17430768;0.4;Sulfuro;3
41366.09328;802965.0624;420.4138182;2;0.04384616;0.37692308;Sulfuro;3
41366.6403;802964.9055;419.9363189;2;0.06146152;0.42307692;Sulfuro;3
41367.18732;802964.7487;419.4588195;2;0.55646152;0.3;Sulfuro;3
41367.73433;802964.5918;418.9813201;2;0.06523076;0.2;Sulfuro;3
41368.28135;802964.435;418.5038208;2;0.1096154;0.2;Sulfuro;3
41368.82837;802964.2781;418.0263214;2;0.0153846;0.2;Sulfuro;3
41355.16473;802965.3692;436.4982088;6;2.14266668;26.66666666;Oxido;1
41355.8297;802965.1739;435.9240486;6;3.08488888;37.86666666;Oxido;1
41356.31109;802965.0302;435.5116312;1;3.394;13.8;Oxido;1
41357.09057;802964.7922;434.8495703;6;2.1496;19.16;Oxido;1
41357.55022;802964.6501;434.4573838;1;1.792447;13.75298652;Oxido;1
41358.09792;802964.4794;433.9876949;1;1.68218884;18.28169556;Oxido;1
41358.644;802964.3077;433.5165231;1;1.45154528;19.76685934;Oxido;1
41359.18847;802964.135;433.0438684;1;1.89445856;22.24624278;Oxido;1
41359.73135;802963.9612;432.5697379;1;2.05489016;28.42235068;Oxido;1
41360.27265;802963.7864;432.0941636;1;2.61396532;15.37418112;Oxido;1
41360.813;802963.611;431.6177326;1;0.74391524;6.88246628;Oxido;1
41361.27251;802963.4617;431.2123173;2;0.20826924;1.51153846;Mixto;2
41350.25443;802966.7818;436.7219697;6;2.26533332;35.8;Oxido;1
41350.83234;802966.6251;436.2143971;1;1.00622952;9.97704918;Oxido;1
41351.28124;802966.5103;435.8177568;1;0.944459;9.49836066;Oxido;1
41351.76835;802966.3929;435.3849116;2;0.97648;3.088;Oxido;1
41352.29367;802966.2706;434.9165951;2;0.9224;2.576;Oxido;1
41352.81893;802966.1493;434.4479815;2;0.42016;0.296;Oxido;1
41353.34419;802966.028;433.9793679;2;0.44656;3.592;Oxido;1
41353.86945;802965.9068;433.5107544;2;1.40128;1.776;Oxido;1
41354.39472;802965.7855;433.0421408;2;0.49088;0.84;Oxido;1
41354.91998;802965.6642;432.5735272;2;0.22432;2.672;Oxido;1
41355.59074;802965.5094;431.9751076;1;0.79509908;26.26306306;Oxido;1
41358.07007;802964.564;436.1896427;6;3.63880852;25.0680851;Oxido;1
41358.64648;802964.4189;435.6795419;6;3.98365956;9.62553192;Oxido;1
41359.22419;802964.282;435.1653521;1;3.588127;9.45396826;Oxido;1
41359.80331;802964.1482;434.6487251;1;1.28768252;5.9936508;Oxido;1
41360.38241;802964.0145;434.1320786;1;0.431873;3.38412698;Oxido;1
41360.96151;802963.8808;433.6154322;1;1.19441268;19.06031746;Oxido;1
41361.53969;802963.7473;433.0996057;2;0.14578344;0.35286624;Oxido;1
41362.11695;802963.614;432.5845994;2;0.02326116;0.2;Oxido;1
41359.89098;802964.026;436.7543597;6;1.96666668;10.86666666;Oxido;1
41360.45342;802963.8615;436.2626208;2;0.65049464;0.54408602;Oxido;1
41361.13609;802963.6578;435.6648201;2;0.16774192;0.88387096;Oxido;1
41361.60164;802963.5168;435.2566446;4;0.64423528;8.2117647;Oxido;1
41361.99845;802963.3955;434.908468;2;0.06660088;0.2;Oxido;1
41362.54299;802963.229;434.4306626;2;0.01259192;0.25381166;Oxido;1
41363.08754;802963.0625;433.9528571;2;0.01;0.2;Oxido;1
41358.23514;802966.9838;438.1361385;6;4.04707692;82.75384616;Oxido;1
41360.70226;802966.2072;435.9655835;1;3.20254544;28.05454546;Oxido;1
41361.28996;802966.0163;435.4470681;1;1.04066116;4.96033058;Oxido;1
41357.20459;802967.2727;437.7342465;6;3.07644444;41.08888888;Oxido;1
41356.66846;802967.4205;437.2770048;6;3.772;33.7;Oxido;1
41356.12957;802967.5665;436.822371;6;2.424;42.4;Oxido;1
41355.58924;802967.7114;436.3691035;6;4.02555556;51.48888888;Oxido;1
41354.51532;802967.9992;435.468782;1;3.43970576;32.17022768;Oxido;1
41353.97953;802968.1427;435.0196046;1;2.88339056;21.08301226;Oxido;1
41353.44374;802968.2863;434.5704272;1;2.99167776;12.92329246;Oxido;1
41352.90796;802968.4299;434.1212497;1;2.09480212;18.67110332;Oxido;1
41352.37217;802968.5734;433.6720723;1;1.43461296;8.75236428;Oxido;1
41351.83638;802968.717;433.2228949;1;0.88599648;15.00175132;Oxido;1
41351.30059;802968.8606;432.7737175;1;1.18915588;12.02241682;Oxido;1
41360.85773;802966.394;437.8283515;6;3.47890908;23.52727272;Oxido;1
41361.48153;802966.2191;437.2781219;1;2.816;21.63333334;Oxido;1
41361.92036;802966.0988;436.8870228;1;2.29266668;19.9;Oxido;1
41362.39469;802965.9708;436.461421;2;0.224;2.34285714;Oxido;1
41353.35072;802968.4842;438.1970359;6;2.99576472;12.15294118;Oxido;1
41353.85004;802968.3359;437.7599152;6;2.16729412;14.85882352;Oxido;1
41354.34791;802968.1829;437.3227976;6;3.13858824;45.29411764;Oxido;1
41354.84436;802968.0252;436.8856805;6;3.85364704;33.49411764;Oxido;1
41355.86086;802967.6955;435.988981;1;2.3432;45.30666666;Oxido;1
41356.40728;802967.518;435.5068903;1;2.3848;31.14666666;Oxido;1
41356.95369;802967.3404;435.0247996;1;3.14752;24.976;Oxido;1
41357.5001;802967.1629;434.5427089;1;2.77706668;18.13333334;Oxido;1
41358.04652;802966.9853;434.0606182;1;1.47466668;12.4;Oxido;1
41358.59293;802966.8078;433.5785275;1;1.09493332;8.48;Oxido;1
41359.13935;802966.6303;433.0964368;1;1.89013332;18.56;Oxido;1
41359.68576;802966.4527;432.6143461;1;3.72266668;51.33333334;Oxido;1
41360.23217;802966.2752;432.1322554;1;1.0608;9.61333334;Oxido;1
41360.77859;802966.0976;431.6501647;1;0.62773332;6.94666666;Oxido;1
41350.96149;802969.1727;438.0743563;6;1.4463158;14.69473684;Oxido;1
41351.51687;802969.0071;437.5827304;6;1.79536844;12.32631578;Oxido;1
41352.06795;802968.8364;437.0880388;6;2.21263156;19.03157894;Oxido;1
41352.61527;802968.6613;436.5906798;6;2.24042104;21.78947368;Oxido;1
41353.16088;802968.4841;436.0921309;6;2.39684212;16.63157894;Oxido;1
41354.26266;802968.1261;435.0850802;1;2.58862336;30.15844156;Oxido;1
41354.81534;802967.9466;434.5799148;1;2.0508052;24.81558442;Oxido;1
41355.36803;802967.767;434.0747493;1;1.93412988;21.44935064;Oxido;1
41355.92071;802967.5874;433.5695839;1;1.29085716;17.74805194;Oxido;1
41356.47339;802967.4078;433.0644184;1;1.06384416;27.91948052;Oxido;1
41357.02608;802967.2283;432.559253;1;1.09932468;15.66233766;Mixto;2
41357.57876;802967.0487;432.0540875;1;0.94805196;14.98181818;Mixto;2
41358.13145;802966.8691;431.5489221;1;1.12753248;17.77662338;Mixto;2
41358.85515;802969.51;439.6473517;1;0.93542856;14.66071428;Oxido;1
41359.39927;802969.351;439.161453;1;1.28514284;12;Oxido;1
41359.93769;802969.1906;438.6697089;1;3.31807144;25.18571428;Oxido;1
41360.47098;802969.0289;438.1727202;1;1.63914284;24.15357142;Oxido;1
41361.00179;802968.8668;437.6732597;1;2.01471428;31.10714286;Oxido;1
41361.53243;802968.7045;437.1736421;1;2.62808928;23.56160714;Oxido;1
41362.06306;802968.5423;436.6740246;1;2.01464284;42.33571428;Oxido;1
41362.5937;802968.3801;436.1744071;1;3.16857144;37.90357142;Oxido;1
41363.12433;802968.2178;435.6747896;1;1.19157144;36.19285714;Oxido;1
41363.48915;802968.1063;435.3313025;2;0.49968;3.296;Oxido;1
41356.52373;802970.1834;439.6682402;6;1.21771428;17.8;Oxido;1
41357.05506;802970.0277;439.2036417;1;1.58084052;17.08703428;Oxido;1
41357.60232;802969.8643;438.7244013;1;1.761848;8.92071536;Oxido;1
41358.14885;802969.6985;438.2451626;1;2.16890612;16.5090909;Oxido;1
41358.69504;802969.5316;437.7659274;1;2.86494188;21.54873324;Oxido;1
41359.24121;802969.3646;437.2866935;1;3.096459;31.21400894;Oxido;1
41359.78738;802969.1976;436.8074597;1;3.22253352;145.0271237;Oxido;1
41360.87973;802968.8637;435.8489919;1;3.22838152;20.71564828;Oxido;1
41361.4259;802968.6967;435.3697581;1;1.50190164;7.21102832;Oxido;1
41354.04177;802970.6962;439.5062404;6;2.67377776;28.22222222;Oxido;1
41354.70328;802970.502;438.9277238;6;1.80355556;19.95555556;Oxido;1
41355.30364;802970.322;438.4017996;1;1.14237036;14.61975308;Oxido;1
41355.84295;802970.1578;437.9280662;1;1.181679;14.23950618;Oxido;1
41356.38117;802969.9932;437.4532212;1;1.79674076;19.91111112;Oxido;1
41356.91822;802969.829;436.976935;1;2.33116048;23.8962963;Oxido;1
41357.45408;802969.6652;436.499207;1;1.71244444;14.69382716;Oxido;1
41357.98877;802969.5017;436.0200484;1;2.36403456;23.2054321;Oxido;1
41358.52229;802969.3386;435.5394428;1;2.63170372;28.69382716;Oxido;1
41359.05465;802969.1759;435.0574181;1;2.76177776;26.36790124;Oxido;1
41360.11773;802968.8509;434.0914134;1;2.58883952;35.37530864;Oxido;1
41360.64919;802968.6884;433.6083153;1;1.36014816;11.8;Oxido;1
41351.77345;802971.5348;439.4551912;6;1.836;25.8;Oxido;1
41352.35107;802971.3623;438.954888;1;2.6330986;24.59396904;Oxido;1
41352.91713;802971.1863;438.4683969;1;1.4497506;19.90383048;Oxido;1
41353.48373;802971.0047;437.9845908;1;1.15144256;9.96903016;Oxido;1
41354.05054;802970.8206;437.5019379;1;1.26556804;15.72518338;Oxido;1
41354.61734;802970.6364;437.0193278;1;0.96498124;13.7395273;Oxido;1
41355.18415;802970.4523;436.5367177;1;2.19023308;27.77636512;Oxido;1
41355.75095;802970.2681;436.0541077;1;2.00422492;19.08329258;Oxido;1
41356.31776;802970.0839;435.5714976;1;1.9303472;23.001793;Oxido;1
41356.88456;802969.8998;435.0888875;1;1.61210756;13.02249388;Oxido;1
41357.45137;802969.7156;434.6062775;1;1.88714588;20.4982885;Oxido;1
41358.01817;802969.5314;434.1236674;1;1.14160716;16.98679706;Oxido;1
41358.58498;802969.3473;433.6410573;1;1.638533;10.16919316;Oxido;1
41359.15178;802969.1631;433.1584472;1;2.2670318;15.600489;Oxido;1
41359.71858;802968.9789;432.6758372;1;0.95881336;12.8588427;Oxido;1
41360.28539;802968.7948;432.1932271;1;0.46240588;9.9791361;Oxido;1
41360.85219;802968.6106;431.710617;1;0.9063048;14.29568052;Oxido;1
41351.73645;802974.1486;440.2888604;6;0.82757896;16.35789474;Oxido;1
41352.20514;802974.0165;439.8839199;6;1.77410528;41.2;Oxido;1
41352.67611;802973.886;439.4811315;6;1.0696842;26.22105264;Oxido;1
41353.18992;802973.7462;439.0465036;1;1.0615036;23.41582734;Oxido;1
41353.74552;802973.5952;438.5794282;1;1.69463308;29.25359712;Oxido;1
41354.30058;802973.4409;438.1128246;1;1.1704964;19.58309352;Oxido;1
41354.85436;802973.2824;437.6462338;1;1.29141728;7.13309352;Oxido;1
41355.40686;802973.1196;437.1796506;1;1.39486332;6.55143884;Oxido;1
41355.95809;802972.9525;436.7130605;1;1.79295684;33.88273382;Oxido;1
41356.50807;802972.7811;436.2464578;1;1.43361152;28.30683454;Oxido;1
41357.05683;802972.6056;435.7798615;1;0.97210792;11.9471223;Oxido;1
41357.60488;802972.4279;435.3133011;1;1.45135252;13.2615108;Oxido;1
41358.70074;802972.0718;434.3802287;1;0.6187338;5.02877698;Oxido;1
41359.24866;802971.8938;433.9136925;1;1.36037412;16.6413669;Oxido;1
41359.79659;802971.7158;433.4471563;1;0.62319424;9.47194244;Oxido;1
41360.34452;802971.5377;432.9806202;1;1.49677696;10.15827338;Oxido;1
41360.89244;802971.3597;432.514084;1;1.46271944;25.78417266;Oxido;1
41361.43487;802962.772;435.8328873;4;1.48139684;19.17460318;Oxido;1
41362.00899;802962.6074;435.3196824;4;1.20406348;14.93968254;Oxido;1
41363.14196;802962.2825;434.2750144;4;1.24501588;18.98095238;Oxido;1
41363.7197;802962.1169;433.7338551;2;0.41315664;1.74216868;Oxido;1
41359.3969;802984.2222;443.5542;1;0.66151724;52.96551724;Mixto;2
41359.3969;802984.2222;442.8292;1;1.2844138;50.62068966;Mixto;2
41359.3969;802984.2222;442.1042;1;1.48979312;43.31724138;Mixto;2
41359.3969;802984.2222;441.3592;2;0.49409152;5.99346406;Mixto;2
41359.3969;802984.2222;440.5942;2;0.22049672;25.45228758;Sulfuro;3
41359.3969;802984.2222;439.8292;2;0.11084968;0.95947712;Sulfuro;3
41359.3969;802984.2222;439.0642;2;0.168549;1.29150326;Mixto;2
41359.3969;802984.2222;438.2992;2;0.75490196;10.84575164;Mixto;2
41359.3969;802984.2222;437.4667;4;0.58;11.77777778;Mixto;2
41359.3969;802984.2222;436.5667;4;0.38533332;8.04444444;Sulfuro;3
41359.3969;802984.2222;435.7617;2;0.17825352;1.16619718;Sulfuro;3
41359.3969;802984.2222;435.0517;2;0.484169;4.27605634;Sulfuro;3
41359.3969;802984.2222;434.3417;2;0.43560564;2.12394366;Sulfuro;3
41359.3969;802984.2222;433.6317;2;0.31419608;4.8627451;Sulfuro;3
41359.3969;802984.2222;432.9217;2;0.35515492;11.65915492;Sulfuro;3
41359.3969;802984.2222;432.2117;2;0.36495776;6.04225352;Sulfuro;3
41359.3969;802984.2222;431.5017;2;0.45121128;2.96338028;Sulfuro;3
41347.84241;802967.4851;436.1697909;5;0.568;16;Oxido;1
41348.64782;802967.2498;435.458503;6;1.765;19.4;Oxido;1
41349.23667;802967.0738;434.9308972;1;1.3374634;20.52682926;Oxido;1
41349.82967;802966.8936;434.3939772;1;1.22975608;9.64878048;Oxido;1
41350.42149;802966.7127;433.8560088;1;1.33678048;12.47804878;Oxido;1
41351.01331;802966.5317;433.3180404;1;1.0425366;13.80487804;Oxido;1
41351.60513;802966.3508;432.780072;1;0.25931708;1.8097561;Oxido;1
41352.19094;802966.1717;432.2475707;2;0.28482988;2.21576764;Oxido;1
41352.77073;802965.9944;431.7205366;2;1.05764316;9.40746888;Oxido;1
41353.35052;802965.8172;431.1935025;2;0.79696264;0.57842324;Oxido;1
41349.78201;802974.7035;439.3795213;1;0.49603472;8.46981678;Oxido;1
41350.32577;802974.5415;438.9033735;1;0.78102604;15.34541948;Oxido;1
41350.86781;802974.3738;438.4272261;1;1.17326904;43.05245902;Oxido;1
41351.40818;802974.2012;437.950939;1;1.26545032;31.61253616;Oxido;1
41351.94712;802974.0263;437.4738379;1;1.31446096;22.36547734;Oxido;1
41352.48486;802973.8516;436.9953371;1;2.07112824;26.57994214;Oxido;1
41353.02142;802973.6772;436.5153869;1;2.81832596;30.42295082;Oxido;1
41353.55679;802973.5033;436.0339746;1;1.85442236;11.17512054;Oxido;1
41354.09098;802973.3297;435.5511032;1;4.01002508;36.4129219;Oxido;1
41354.62399;802973.1565;435.0667805;1;0.5226654;8.97994214;Oxido;1
41355.15604;802972.9836;434.5812798;1;0.643865;7.79652844;Oxido;1
41355.6877;802972.8109;434.0953275;1;0.61934812;4.43529412;Oxido;1
41356.21937;802972.6381;433.6093752;1;1.04806944;6.83683702;Oxido;1
41356.75103;802972.4654;433.1234229;1;2.77347732;19.95351976;Oxido;1
41354.77766;802973.2802;440.7302387;1;1.03434472;20.51840134;Oxido;1
41355.32437;802973.1111;440.2446303;1;1.192413;27.85162364;Oxido;1
41355.86499;802972.9314;439.7560431;1;0.73179684;3.03830142;Oxido;1
41356.40014;802972.7423;439.2648233;1;1.57043132;12.4704413;Oxido;1
41356.93267;802972.5488;438.7724223;1;0.799607;11.85228976;Oxido;1
41357.46501;802972.355;438.279968;1;1.56178516;10.37052456;Oxido;1
41357.99734;802972.1613;437.7875137;1;3.86331056;5.07443796;Oxido;1
41359.59436;802971.58;436.3101508;1;2.30876936;13.80965862;Oxido;1
41360.1267;802971.3862;435.8176965;1;1.94412656;24.37618652;Oxido;1
41360.65904;802971.1925;435.3252422;1;0.9288926;10.1593672;Oxido;1
41361.19138;802970.9987;434.8327879;1;0.81149376;11.87410492;Oxido;1
41361.72372;802970.805;434.3403336;1;3.07528728;25.0704413;Oxido;1
41362.25606;802970.6112;433.8478793;1;0.60381348;8.28925896;Oxido;1
41362.7884;802970.4175;433.355425;1;0.55538716;9.24213156;Oxido;1
41354.57361;802962.9375;435.1475538;2;1.00622224;8.55555556;Oxido;1
41355.23035;802962.7403;434.5646895;2;0.92977776;1.48888888;Oxido;1
41355.84528;802962.5477;434.0104085;4;0.974;12.15;Oxido;1
41356.39888;802962.3692;433.5058574;2;0.4388108;4.38378378;Oxido;1
41356.93003;802962.1966;433.0203737;2;0.15902704;2.17837838;Oxido;1
41357.46118;802962.024;432.5348901;2;0.01275676;0.3081081;Oxido;1
41357.99233;802961.8514;432.0494064;2;0.2962162;0.2;Oxido;1
41358.52348;802961.6789;431.5639227;2;0.27102704;1.01081082;Oxido;1
41359.09411;802961.4934;431.0423558;4;1.62023528;12.05882352;Oxido;1
41359.70422;802961.2952;430.4847056;4;3.1284706;57.84705882;Oxido;1
41360.31432;802961.097;429.9270554;4;2.20541176;22.6;Oxido;1
41357.13306;802972.604;440.7521537;1;1.44209064;23.44736356;Oxido;1
41357.69815;802972.4387;440.2526341;1;1.42120628;11.5213691;Oxido;1
41358.25977;802972.2711;439.7499564;1;3.05646252;18.98334876;Oxido;1
41358.8184;802972.1016;439.2445839;1;3.04756708;29.75485662;Oxido;1
41359.37573;802971.9313;438.7380534;1;1.3770768;32.51045328;Oxido;1
41359.93301;802971.7609;438.2314821;1;1.21410176;16.64995374;Oxido;1
41360.49029;802971.5905;437.7249108;1;1.3121702;16.67493062;Oxido;1
41361.04757;802971.4201;437.2183395;1;1.36611284;12.0281221;Oxido;1
41361.60485;802971.2497;436.7117682;1;1.48521368;9.37890842;Oxido;1
41362.16213;802971.0794;436.2051969;1;0.7375504;9.69306198;Oxido;1
41362.71941;802970.909;435.6986257;1;0.52973912;7.48917668;Oxido;1
41363.27669;802970.7386;435.1920544;1;0.40586124;2.81757632;Oxido;1
41363.83398;802970.5682;434.6854831;1;0.74106196;6.2094357;Oxido;1
41364.39126;802970.3979;434.1789118;1;0.35891212;6.9772433;Oxido;1
41356.88121;802962.2833;435.2362926;2;1.72733744;15.68711656;Oxido;1
41357.47941;802962.1154;434.7088697;2;1.89293252;13.45153374;Oxido;1
41358.07565;802961.9517;434.1779188;2;0.1189448;1.41226994;Oxido;1
41358.67035;802961.7913;433.6442158;2;1.08463804;6.46503068;Oxido;1
41359.23277;802961.6406;433.1380663;1;1.01103296;12.33956044;Oxido;1
41359.76347;802961.4984;432.6604553;1;1.14437364;9.81868132;Oxido;1
41360.29418;802961.3562;432.1828444;1;2.48582416;29.38681318;Oxido;1
41360.82489;802961.214;431.7052334;1;3.4046154;14.55384616;Oxido;1
41361.35559;802961.0718;431.2276224;1;1.47745056;8.47802198;Oxido;1
41359.56498;802971.9093;440.7160711;1;2.44986876;44.97923604;Oxido;1
41360.09721;802971.7479;440.2443965;1;2.80743976;16.36141038;Oxido;1
41360.62463;802971.5792;439.7699211;1;1.18683252;9.4646425;Oxido;1
41361.14757;802971.4037;439.2928465;1;1.61855828;10.41782566;Oxido;1
41361.66821;802971.2248;438.8144884;1;1.51173752;19.71616062;Oxido;1
41362.18863;802971.0457;438.3360339;1;1.57306564;6.243095;Oxido;1
41362.70904;802970.8665;437.8575795;1;1.12080312;13.49735554;Oxido;1
41363.22945;802970.6873;437.379125;1;0.9555612;12.89598432;Oxido;1
41363.74986;802970.5081;436.9006705;1;1.60861116;10.21939276;Oxido;1
41364.27027;802970.3289;436.422216;1;0.70991576;8.5610186;Oxido;1
41364.79069;802970.1497;435.9437616;1;0.429571;6.20352596;Oxido;1
41365.3111;802969.9705;435.4653071;1;0.39932616;9.91243878;Oxido;1
41365.83151;802969.7913;434.9868526;1;0.3575436;5.25523996;Oxido;1
41366.35192;802969.6121;434.5083981;1;0.5499902;8.99941234;Oxido;1
41347.23744;802965.0396;434.810703;1;0.85065192;12.4917127;Oxido;1
41347.7667;802964.8821;434.3424985;1;0.77462984;12.73701658;Oxido;1
41348.29207;802964.72;433.8715282;1;0.78623204;10.02541436;Oxido;1
41348.81383;802964.5535;433.3979757;1;0.89487292;8.79005524;Oxido;1
41349.3337;802964.3849;432.9231124;1;0.93438676;10.4198895;Oxido;1
41349.85552;802964.2154;432.4461575;2;0.41764384;2.4630137;Oxido;1
41350.37949;802964.0451;431.9672344;2;0.32701368;0.2;Oxido;1
41350.90347;802963.8749;431.4883113;2;0.32334248;0.2;Oxido;1
41349.76624;802964.3102;435.0728835;1;1.4664;8.88;Oxido;1
41350.56405;802964.0693;434.3734958;2;0.84185568;1.56082474;Oxido;1
41351.13075;802963.8899;433.8746665;2;0.25851548;0.38556702;Oxido;1
41351.69633;802963.7069;433.3758512;2;0.05348452;0.2;Oxido;1
41352.26169;802963.5232;432.877048;2;0.0980206;0.2;Oxido;1
41352.82705;802963.3395;432.3782448;2;0.19894844;0.2;Oxido;1
41355.44037;802975.6863;441.4327591;1;1.2713;23.73;Oxido;1
41355.97591;802975.5328;440.9652772;1;0.5982;1.86;Oxido;1
41356.51145;802975.3792;440.4977953;1;0.2406;0.35;Oxido;1
41357.04699;802975.2256;440.0303134;1;0.6012;5.835;Oxido;1
41357.58254;802975.0721;439.5628315;1;1.495;15.775;Oxido;1
41358.11808;802974.9185;439.0953496;1;0.4428;1.595;Oxido;1
41358.65362;802974.7649;438.6278677;1;2.1177;12.26;Mixto;2
41359.18916;802974.6114;438.1603858;1;1.3079;13.955;Mixto;2
41359.7247;802974.4578;437.6929039;1;1.464775;37.82825;Mixto;2
41360.26024;802974.3042;437.225422;1;2.1247;13.53;Mixto;2
41360.79578;802974.1507;436.7579401;1;1.1192;4.74;Mixto;2
41361.32374;802973.9993;436.2970808;4;0.5349434;9.91320754;Oxido;1
41361.8441;802973.8501;435.8428443;4;0.45826416;4.00377358;Oxido;1
41362.36447;802973.7009;435.3886077;4;0.85162264;13.85283018;Oxido;1
41352.0322;802963.6649;435.189839;2;0.0970196;0.25490196;Oxido;1
41352.5656;802963.509;434.7186772;2;0.03529412;0.2;Oxido;1
41353.09591;802963.3511;434.2447177;2;0.01984312;0.2;Oxido;1
41353.62335;802963.1914;433.7681581;2;0.06023528;0.2;Oxido;1
41354.14932;802963.0307;433.2902878;2;0.1770196;0.4745098;Oxido;1
41354.67515;802962.87;432.812302;2;0.12117648;0.2;Oxido;1
41355.20099;802962.7092;432.3343161;2;0.33874508;3.38431372;Oxido;1
41355.86086;802962.5075;431.7344907;4;0.33432728;1.41454546;Oxido;1
41356.58259;802962.2868;431.0784317;2;0.03;0.33333334;Sulfuro;3
41357.23215;802962.0882;430.4879786;2;0.01755556;0.2;Sulfuro;3
41357.84562;802961.9007;429.9303284;4;0.361;4.95;Oxido;1
41358.42301;802961.7241;429.4054812;4;0.568;18.35;Oxido;1
41359.00039;802961.5476;428.8806339;4;2.274;52.05;Oxido;1
41359.60424;802961.363;428.3317312;2;0.40297708;5.37557252;Oxido;1
41360.23455;802961.1703;427.758773;2;0.01757252;0.27938932;Sulfuro;3
41360.86487;802960.9776;427.1858148;2;1.45960304;0.25801526;Sulfuro;3
41357.72447;802975.0318;441.6225676;1;0.69578948;12.70526316;Oxido;1
41358.02613;802974.9444;441.3590205;1;0.832;17.1;Oxido;1
41359.03755;802974.6442;440.4737158;1;0.98848192;21.32289156;Oxido;1
41359.59062;802974.4762;439.9886984;1;2.01171084;20.21445784;Oxido;1
41360.14339;802974.3073;439.5036847;1;3.0280964;52.29638554;Oxido;1
41360.69614;802974.1383;439.0186722;1;1.34703616;12.44578314;Oxido;1
41361.80166;802973.8003;438.0486473;1;2.31368676;14.53975904;Oxido;1
41362.35442;802973.6313;437.5636348;1;2.91563372;52.14554216;Oxido;1
41362.90718;802973.4623;437.0786224;1;1.02515664;11.73012048;Oxido;1
41363.45994;802973.2933;436.5936099;1;0.60872288;13.3060241;Oxido;1
41364.0127;802973.1243;436.1085974;1;0.44592772;12.3373494;Oxido;1
41364.56546;802972.9553;435.623585;1;1.67667468;45.39518072;Oxido;1
41365.17516;802972.7689;435.0886104;4;0.5268132;4.92307692;Oxido;1
41358.98703;802961.5436;435.3401016;6;2.97466668;10.06666666;Oxido;1
41359.42676;802961.4156;434.9525028;6;1.756;10.53333334;Oxido;1
41359.88311;802961.2805;434.5461309;1;2.09317648;14.1033248;Oxido;1
41360.35592;802961.1383;434.120811;1;2.78905372;20.44808184;Oxido;1
41360.82687;802960.9949;433.6938239;1;1.65331968;14.47826086;Oxido;1
41361.22262;802960.8739;433.3340849;4;1.48359552;5.05393258;Oxido;1
